Campaign_ID,Campaign_Name,Channel,Date,Impressions,Clicks,Conversions,Cost/Ad Spend,Revenue Generated,Customer Acquired,Region,Audience Segment
CMP_020,Instagram - Promo 20,Instagram,2025-12-22,5074,217,17,1277.75,886.2,14,Asia-Pacific,Students
CMP_004,Email - Promo 4,Email,2025-12-23,14512,1057,24,2762.34,6500.01,19,Europe,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-12-23,10571,246,18,443.3,3827.54,16,Latin America,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-12-23,24207,1000,22,4975.47,2784.32,21,Middle East,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-12-24,7326,472,30,271.38,2693.09,25,Europe,Students
CMP_006,Instagram - Promo 6,Instagram,2025-12-24,18658,933,147,3346.49,15578.64,143,Middle East,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-12-24,8488,585,64,3943.34,3491.27,58,Asia-Pacific,Retirees
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-24,21709,389,11,2395.34,844.72,8,Europe,General
CMP_020,Instagram - Promo 20,Instagram,2025-12-24,6488,292,19,1865.65,1263.89,16,Latin America,Professionals
CMP_004,Email - Promo 4,Email,2025-12-25,16013,1030,19,3523.07,6700.41,16,Latin America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-12-25,15017,226,12,390.94,480.37,11,North America,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-12-25,13427,370,58,1841.08,550.37,52,Europe,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-12-25,9547,438,35,2764.06,2457.49,33,Middle East,Students
CMP_001,Twitter - Promo 1,Twitter,2025-12-26,8672,443,25,296.76,1669.16,21,Middle East,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-12-26,15783,947,143,3384.33,16397.93,137,North America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-12-26,16733,254,8,500.27,318.59,7,North America,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-12-26,9465,291,51,1051.33,7038.11,47,Latin America,Young Adults
CMP_018,Email - Promo 18,Email,2025-12-26,8797,770,54,6826.13,2537.67,46,Latin America,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-12-27,12572,334,43,1239.97,5069.51,41,Europe,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-12-27,11416,390,49,1419.67,6943.72,41,Latin America,Young Adults
CMP_018,Email - Promo 18,Email,2025-12-27,11398,1084,113,6811.36,13588.6,105,Asia-Pacific,General
CMP_018,Email - Promo 18,Email,2025-12-27,10649,868,84,6433.86,7647.66,73,Europe,General
CMP_005,Instagram - Promo 5,Instagram,2025-12-28,12178,254,36,170.61,6968.81,31,Europe,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-12-29,16377,173,6,319.61,234.88,4,Asia-Pacific,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-12-29,14049,166,9,298.49,249.81,8,Middle East,General
CMP_010,Instagram - Promo 10,Instagram,2025-12-29,8981,300,44,1120.73,4869.42,40,Europe,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-12-29,6548,354,32,2213.43,2213.42,29,Europe,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-12-30,18185,845,80,3515.5,9691.0,73,Latin America,Students
CMP_011,Facebook - Promo 11,Facebook,2025-12-30,15282,425,35,793.3,6985.09,32,North America,Students
CMP_011,Facebook - Promo 11,Facebook,2025-12-30,13135,344,27,558.93,5945.6,24,North America,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-12-30,18512,413,18,2954.64,645.22,17,Latin America,Students
CMP_005,Instagram - Promo 5,Instagram,2025-12-31,10246,210,21,156.12,4559.6,18,Asia-Pacific,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-12-31,20337,852,86,3825.32,3640.82,71,North America,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-12-31,10969,322,55,1135.09,6291.55,52,North America,Students
CMP_001,Twitter - Promo 1,Twitter,2026-01-01,5580,379,16,294.92,1678.7,15,Latin America,General
CMP_003,LinkedIn - Promo 3,LinkedIn,2026-01-01,15395,669,82,1716.95,15775.2,80,Europe,Retirees
CMP_004,Email - Promo 4,Email,2026-01-01,13528,999,20,2834.06,6709.46,16,Europe,Retirees
CMP_007,Email - Promo 7,Email,2026-01-01,5892,215,23,952.24,1660.47,20,Asia-Pacific,Retirees
CMP_007,Email - Promo 7,Email,2026-01-01,6943,231,20,952.07,1588.11,16,Latin America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2026-01-01,12212,146,6,278.07,197.07,4,North America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2026-01-01,9411,205,36,732.64,603.24,33,Latin America,Students
CMP_017,Google Ads - Promo 17,Google Ads,2026-01-01,20471,455,21,2733.88,1182.9,18,Europe,General
CMP_017,Google Ads - Promo 17,Google Ads,2026-01-01,22869,405,17,2506.29,1024.07,16,Europe,Professionals
